run_id,episode_id,state_encoding
00000001,626,"0.8814417123794556,0.2895851135253906,0.6796079874038696,0.6423225402832031,0.17415957152843475,0.002018320607021451,0.8436408042907715,0.7361300587654114,0.8320006132125854,0.7099727988243103,0.3306254744529724,0.6632649898529053,0.41140323877334595,0.13676418364048004,0.7020195722579956,0.6709452867507935,0.5917500257492065,0.6891264319419861,0.8289924263954163,0.4005986750125885,0.11236093938350677,0.9111164808273315,0.8237794637680054,0.8863118886947632,0.5984561443328857,0.9540767669677734,0.2687169015407562,0.05945465341210365,0.27118027210235596,0.7765486240386963,0.3555772304534912,0.9965433478355408,0.360323429107666,0.7333407998085022,0.49907660484313965,0.20526956021785736,0.17934048175811768,0.30207327008247375,0.6604332327842712,0.8453401327133179,0.05129664018750191,0.5599368810653687,0.2969140410423279,0.8563327193260193,0.8697931170463562,0.6186335682868958,0.04930293560028076,0.09718110412359238,0.6125589609146118,0.6608922481536865,0.30776330828666687,0.6818559169769287,0.26429545879364014,0.6678962111473083,0.0960269495844841,0.5394637584686279,0.0525221973657608,0.24107469618320465,0.334042489528656,0.4272690415382385,0.44604113698005676,0.9958283305168152,0.6509208083152771,0.7117909789085388,0.9659777879714966,0.3001187741756439,0.6966367959976196,0.2198454588651657,0.8850522637367249,0.5055575966835022,0.7763383984565735,0.2645973861217499,0.6777896285057068,0.097406305372715,0.4075281322002411,0.38304567337036133,0.839422345161438,0.9179878234863281,0.7958065867424011,0.36025097966194153,0.42449820041656494,0.2978154122829437,0.5681686401367188,0.15852846205234528,0.9282492995262146,0.5282313227653503,0.6231822371482849,0.7564907670021057,0.8645386695861816,0.8090158104896545,0.15910673141479492,0.40794044733047485,0.6239039897918701,0.04008230194449425,0.8812751173973083,0.8881332874298096,0.21093249320983887,0.9875866174697876,0.2785336375236511,0.2397962212562561,0.6844478249549866,0.17160889506340027,0.8828782439231873,0.850875735282898,0.9826408624649048,0.23243790864944458,0.6145602464675903,0.5560299158096313,0.7801476120948792,0.6522912383079529,0.8113209009170532,0.04806698113679886,0.5958198308944702,0.22739426791667938,0.5704349279403687,0.6926421523094177,0.8951579928398132,0.6945385336875916,0.7945424914360046,0.41572874784469604,0.47240278124809265,0.7690526843070984,0.34732604026794434,0.4779285788536072,0.19636744260787964,0.11181075125932693,0.3743358850479126,0.14680448174476624,0.37612736225128174,0.22466513514518738,0.3055436909198761,0.027509724721312523,0.5734086036682129,0.16318735480308533,0.5898951888084412,0.2836027443408966,0.8254698514938354,0.7186262011528015"
00000001,627,"0.06489937007427216,0.09154897928237915,0.9279637336730957,0.5367496609687805,0.7249718308448792,0.11353885382413864,0.4194659888744354,0.70539391040802,0.12830795347690582,0.7004452347755432,0.5553067326545715,0.9044296741485596,0.617439329624176,0.37519243359565735,0.42006388306617737,0.8246397972106934,0.3618454337120056,0.23274247348308563,0.5250895023345947,0.6799054741859436,0.2848515808582306,0.4930179715156555,0.7864853143692017,0.3850972652435303,0.7735814452171326,0.567628026008606,0.6460660696029663,0.3431917726993561,0.07978961616754532,0.939543604850769,0.4107743799686432,0.9133777618408203,0.6377090811729431,0.06552039086818695,0.625543475151062,0.7957269549369812,0.20805200934410095,0.7898437976837158,0.15159858763217926,0.16626761853694916,0.045626696199178696,0.46020543575286865,0.06607995927333832,0.855542778968811,0.15495282411575317,0.13890179991722107,0.16957274079322815,0.9799904823303223,0.31641966104507446,0.4432632327079773,0.5984787344932556,0.841609001159668,0.8440828323364258,0.5138756632804871,0.5498736500740051,0.5736591219902039,0.7640028595924377,0.9651308059692383,0.21233031153678894,0.14031530916690826,0.649138867855072,0.3449612557888031,0.018090419471263885,0.15776725113391876,0.3176073133945465,0.4188952147960663,0.5117961168289185,0.9821205735206604,0.3856702446937561,0.08385900408029556,0.6637821197509766,0.8963398933410645,0.6730166077613831,0.7282470464706421,0.2457544058561325,0.4651779234409332,0.5920913815498352,0.3270464241504669,0.05759642645716667,0.4197416305541992,0.974631667137146,0.8899198770523071,0.6682606339454651,0.6648808717727661,0.41632968187332153,0.6127833127975464,0.5813370943069458,0.0953991562128067,0.34714818000793457,0.5450391173362732,0.8161575794219971,0.4820128381252289,0.9217289090156555,0.2676839828491211,0.6690149307250977,0.3456381857395172,0.30263760685920715,0.7936664819717407,0.8789805173873901,0.5827569365501404,0.12065904587507248,0.17977435886859894,0.17511188983917236,0.7590199708938599,0.1954692006111145,0.5702102184295654,0.7309514284133911,0.6091298460960388,0.8766486048698425,0.8551220297813416,0.14470702409744263,0.1031290739774704,0.664059042930603,0.2965291440486908,0.33446556329727173,0.01662292331457138,0.8919541835784912,0.766082763671875,0.5250087380409241,0.25939851999282837,0.8179290294647217,0.4751359522342682,0.5214396715164185,0.706048846244812,0.19514185190200806,0.9318788647651672,0.6542479991912842,0.8346128463745117,0.6888138055801392,0.33930501341819763,0.6992852091789246,0.5046688914299011,0.849583625793457,0.6502200365066528,0.5073140263557434,0.10471754521131516,0.22850501537322998,0.8037103414535522"
00000001,628,"0.4742402732372284,0.07492520660161972,0.11287345737218857,0.4405115246772766,0.8697091341018677,0.5221612453460693,0.1362806260585785,0.5880213379859924,0.8226926922798157,0.9416070580482483,0.42158272862434387,0.3063076436519623,0.43289709091186523,0.49888816475868225,0.2319747805595398,0.7022240161895752,0.6602925062179565,0.8987431526184082,0.3202756345272064,0.3573830723762512,0.7755926847457886,0.2656850218772888,0.2810318171977997,0.4102094769477844,0.4363228976726532,0.6427839994430542,0.7234882712364197,0.8032245635986328,0.8276492357254028,0.14455582201480865,0.2909400463104248,0.8796131610870361,0.2244918793439865,0.38303208351135254,0.9265635013580322,0.2253708392381668,0.4770793318748474,0.7066839933395386,0.33498984575271606,0.17593879997730255,0.9118152260780334,0.5072972178459167,0.5110898017883301,0.9579018950462341,0.6227631568908691,0.5030569434165955,0.7292167544364929,0.06903745979070663,0.65309077501297,0.8251683115959167,0.5600077509880066,0.22338490188121796,0.7708929181098938,0.632602334022522,0.5894795060157776,0.660196840763092,0.8587786555290222,0.9933974146842957,0.1882193684577942,0.26181960105895996,0.8337813019752502,0.16215097904205322,0.6789952516555786,0.9091659188270569,0.8217664957046509,0.6191301345825195,0.29351407289505005,0.3117077648639679,0.8694713115692139,0.27129489183425903,0.2926195561885834,0.15984903275966644,0.9883582592010498,0.029168125241994858,0.11138442903757095,0.29103559255599976,0.4097365438938141,0.7058084011077881,0.4537662863731384,0.16157342493534088,0.10081133246421814,0.030535833910107613,0.9554149508476257,0.5377296805381775,0.7851656079292297,0.7447157502174377,0.15701478719711304,0.387462317943573,0.5966329574584961,0.20495645701885223,0.4834330677986145,0.664058268070221,0.9466981291770935,0.5734119415283203,0.5863603949546814,0.6529337763786316,0.639642596244812,0.9196835160255432,0.37073153257369995,0.2324674278497696,0.25025177001953125,0.23236247897148132,0.4540228545665741,0.10496512800455093,0.53675377368927,0.38618507981300354,0.22683797776699066,0.08973885327577591,0.4393770694732666,0.1956261247396469,0.7971605062484741,0.8833871483802795,0.6237802505493164,0.7895261645317078,0.11496082693338394,0.42587050795555115,0.76380854845047,0.5980652570724487,0.32615384459495544,0.3039029538631439,0.8762757182121277,0.22437237203121185,0.5128304362297058,0.5684113502502441,0.9358993768692017,0.011522212065756321,0.9034437537193298,0.1882350891828537,0.8438966870307922,0.32172492146492004,0.3091948628425598,0.15744030475616455,0.5349715948104858,0.9442697167396545,0.6510818600654602,0.3702528774738312,0.2596307396888733,0.28443655371665955"
00000001,629,"0.04331527277827263,0.20191526412963867,0.5472038388252258,0.445827454328537,0.9981510639190674,0.31627142429351807,0.0973484069108963,0.9356719851493835,0.33584561944007874,0.09409992396831512,0.286613792181015,0.542564332485199,0.7062529921531677,0.7393947839736938,0.7655194401741028,0.6390230655670166,0.7516780495643616,0.04589848220348358,0.696799635887146,0.9231224060058594,0.5784242749214172,0.7753068208694458,0.8273792862892151,0.7390574812889099,0.024480661377310753,0.015282225795090199,0.7708054184913635,0.8272352814674377,0.15346768498420715,0.7752920389175415,0.3992186188697815,0.4927844703197479,0.3351582884788513,0.5416191816329956,0.9901853203773499,0.24198201298713684,0.9138074517250061,0.02483467385172844,0.22124451398849487,0.5494539737701416,0.10707070678472519,0.9278589487075806,0.9775004386901855,0.35075700283050537,0.9125668406486511,0.9971064925193787,0.6863508224487305,0.09476395696401596,0.31964460015296936,0.165373295545578,0.1405492126941681,0.6264292597770691,0.6107248067855835,0.44397255778312683,0.03951151669025421,0.311001718044281,0.15735872089862823,0.9261676073074341,0.8162508606910706,0.9625005722045898,0.7485223412513733,0.6609756946563721,0.08210165053606033,0.17280526459217072,0.17650744318962097,0.6914722919464111,0.6492641568183899,0.6670409440994263,0.06164352223277092,0.18146079778671265,0.054926156997680664,0.8350952863693237,0.11056490987539291,0.4863377511501312,0.8672590255737305,0.6620277762413025,0.559170126914978,0.5390990972518921,0.41412660479545593,0.42959144711494446,0.12605814635753632,0.0780901238322258,0.9265459775924683,0.9289577603340149,0.6234686374664307,0.6483737230300903,0.27234867215156555,0.21026307344436646,0.8934326171875,0.8161017298698425,0.6384637355804443,0.9764346480369568,0.9956139922142029,0.6382401585578918,0.016609974205493927,0.3106379210948944,0.11538222432136536,0.3398289084434509,0.28323274850845337,0.3738361597061157,0.4367464482784271,0.9484990239143372,0.6095079779624939,0.8855975866317749,0.7218919992446899,0.27278971672058105,0.7994003891944885,0.12672159075737,0.2757520079612732,0.19871094822883606,0.018646299839019775,0.11813204735517502,0.4491596519947052,0.6493333578109741,0.500465989112854,8.652566975797527e-06,0.9160071611404419,0.0003306429134681821,0.6123910546302795,0.8498544692993164,0.8998530507087708,0.16257160902023315,0.48356473445892334,0.7161625027656555,0.12324916571378708,0.16160710155963898,0.25251638889312744,0.8803414702415466,0.1382751762866974,0.6815981864929199,0.04887091740965843,0.6643598675727844,0.38398200273513794,0.38543951511383057,0.20809775590896606,0.6808546781539917,0.9289921522140503,0.8737818002700806"
00000001,630,"0.5783489942550659,0.7987757921218872,0.2096177488565445,0.7851085066795349,0.9250972270965576,0.0545734167098999,0.6386058926582336,0.3910963535308838,0.7020859718322754,0.736570417881012,0.8571119904518127,0.7425705194473267,0.6256144642829895,0.4137636721134186,0.67449551820755,0.3511699438095093,0.07103974372148514,0.5046305656433105,0.9402534365653992,0.41562581062316895,0.012345235794782639,0.8244504928588867,0.4729267954826355,0.811515748500824,0.5047971606254578,0.5067081451416016,0.7705020308494568,0.9255577921867371,0.7096041440963745,0.0023352480493485928,0.1476159244775772,0.2074131816625595,0.047434575855731964,0.04640984907746315,0.09253637492656708,0.3893619775772095,0.11115686595439911,0.32123804092407227,0.7141038775444031,0.30644041299819946,0.7176564335823059,0.07351692020893097,0.0402020625770092,0.4527749717235565,0.16413496434688568,0.027398662641644478,0.5594638586044312,0.978611409664154,0.7619961500167847,0.8776924014091492,0.525837779045105,0.8164676427841187,0.7475010752677917,0.3252219259738922,0.7357783913612366,0.12902742624282837,0.5721602439880371,0.2422776073217392,0.05860380083322525,0.16276013851165771,0.9462419152259827,0.19470959901809692,0.9179229736328125,0.7799042463302612,0.5421115159988403,0.1586243063211441,0.589324951171875,0.2455466389656067,0.35844144225120544,0.6766268610954285,0.039668045938014984,0.521100640296936,0.7080288529396057,0.6716881394386292,0.9057138562202454,0.7270371913909912,0.9130582213401794,0.12366105616092682,0.9825423955917358,0.13347357511520386,0.36125800013542175,0.46187713742256165,0.6010814309120178,0.8448402285575867,0.8315200209617615,0.8388562202453613,0.6270100474357605,0.26740121841430664,0.8308150172233582,0.18536972999572754,0.30207154154777527,0.41085168719291687,0.9639133810997009,0.8690712451934814,0.9732959866523743,0.18330274522304535,0.4042671024799347,0.8722756505012512,0.2743598222732544,0.26222309470176697,0.01225344929844141,0.8415527939796448,0.7130090594291687,0.6760777831077576,0.6322038769721985,0.60271817445755,0.9702653884887695,0.5971647500991821,0.9910986423492432,0.5636507272720337,0.5509501099586487,0.6056079268455505,0.10578839480876923,0.6558822989463806,0.9461376070976257,0.48853960633277893,0.17803795635700226,0.4936194121837616,0.9085488319396973,0.44428449869155884,0.7401669025421143,0.3641963601112366,0.771693766117096,0.9901174306869507,0.3747483193874359,0.9009991884231567,0.8583858013153076,0.5696292519569397,0.28365448117256165,0.807441771030426,0.9952168464660645,0.11599717289209366,0.3800372779369354,0.1406179815530777,0.9481320977210999,0.05781049653887749,0.22228072583675385,0.20709101855754852"
00000001,631,"0.1555773764848709,0.9946328997612,0.0781051367521286,0.7119041085243225,0.9716774225234985,0.8072752952575684,0.04339200630784035,0.6376372575759888,0.21696817874908447,0.21637918055057526,0.8649405241012573,0.22114598751068115,0.6960903406143188,0.25211188197135925,0.16104154288768768,0.4706454873085022,0.9159271717071533,0.7801201939582825,0.3296068608760834,0.5266415476799011,0.12707678973674774,0.36827221512794495,0.3428761065006256,0.612267017364502,0.8609930276870728,0.8417108058929443,0.18553276360034943,0.8831612467765808,0.041914090514183044,0.09664586186408997,0.34548401832580566,0.4433158338069916,0.8855364322662354,0.002608606358990073,0.907328724861145,0.7082359194755554,0.9703033566474915,0.4663754999637604,0.16844290494918823,0.7737829089164734,0.5591304302215576,0.6174322962760925,0.9665253162384033,0.6088114976882935,0.9411816596984863,0.4317439794540405,0.8544986248016357,0.3120580315589905,0.30145367980003357,0.7651383280754089,0.4197084307670593,0.13189902901649475,0.5974525809288025,0.8275915384292603,0.38220104575157166,0.2542608380317688,0.325326144695282,0.9558823108673096,0.6137155890464783,0.6320720911026001,0.09816993772983551,0.4626482427120209,0.11036726832389832,0.7722061276435852,0.7324275374412537,0.7106601595878601,0.6307441592216492,0.307222455739975,0.7993366718292236,0.3529597818851471,0.7480258941650391,0.8856726288795471,0.7702942490577698,0.6140549778938293,0.5481994152069092,0.386185884475708,0.9314857721328735,0.05308055132627487,0.7882525324821472,0.3435279428958893,0.4454229772090912,0.14666244387626648,0.6557227373123169,0.8147507905960083,0.2112865298986435,0.9217173457145691,0.5733186602592468,0.7193354964256287,0.7612937092781067,0.4813900291919708,0.9786248207092285,0.8098275065422058,0.7154402136802673,0.9681296348571777,0.38929086923599243,0.24176402390003204,0.9065225124359131,0.7110002636909485,0.9790869951248169,0.8749715089797974,0.26941582560539246,0.9036905765533447,0.23668529093265533,0.8589255809783936,0.3161452114582062,0.5206242203712463,0.5621070861816406,0.42208775877952576,0.6455627679824829,0.007100628688931465,0.025856997817754745,0.5474824905395508,0.5977781414985657,0.3402031660079956,0.32099249958992004,0.22955383360385895,0.22331054508686066,0.05319661647081375,0.05611878260970116,0.542306125164032,0.2691439986228943,0.18592415750026703,0.9599087834358215,0.1372469663619995,0.4098787307739258,0.41054072976112366,0.13521994650363922,0.19407948851585388,0.4912617802619934,0.1377103179693222,0.5008850693702698,0.14488454163074493,0.3963194191455841,0.7667731642723083,0.1577463150024414,0.2182985097169876,0.22038166224956512,0.913428544998169"
00000001,632,"0.7898181080818176,0.06761659681797028,0.979670524597168,0.7415587306022644,0.8269062042236328,0.9615311026573181,0.2043892741203308,0.3981756567955017,0.454880952835083,0.5971624255180359,0.342129647731781,0.007687103468924761,0.4633660614490509,0.6931225061416626,0.40880462527275085,0.5855238437652588,0.5187554359436035,0.33904504776000977,0.4506447911262512,0.7468141913414001,0.09420574456453323,0.41664397716522217,0.24274469912052155,0.12771014869213104,0.1660631000995636,0.07146462053060532,0.7118197083473206,0.1741221696138382,0.29273897409439087,0.4548053741455078,0.13193565607070923,0.24689725041389465,0.1457499861717224,0.6632338762283325,0.37323397397994995,0.9444836974143982,0.30298513174057007,0.4400142431259155,0.45862898230552673,0.8419750332832336,0.037206247448921204,0.10299920290708542,0.7937493920326233,0.8193289637565613,0.1851014792919159,0.47172099351882935,0.5379670262336731,0.5000508427619934,0.6132373213768005,0.60109543800354,0.0779409408569336,0.7705404162406921,0.18241047859191895,0.8569356799125671,0.7286317348480225,0.839266836643219,0.9069331288337708,0.37650227546691895,0.5932822227478027,0.7715392112731934,0.34328407049179077,0.6393715739250183,0.7850755453109741,0.3948870599269867,0.043918855488300323,0.8749542832374573,0.708762526512146,0.7490256428718567,0.6022140979766846,0.8830127716064453,0.27118128538131714,0.6422842741012573,0.7085469365119934,0.8194537162780762,0.5766496658325195,0.4233109951019287,0.313327431678772,0.2940211892127991,0.9890110492706299,0.9545895457267761,0.9733023047447205,0.6869309544563293,0.48276686668395996,0.4743516147136688,0.8974254727363586,0.7341429591178894,0.5240375399589539,0.44928187131881714,0.7953560948371887,0.3034081757068634,0.8291431069374084,0.22716477513313293,0.43383485078811646,0.5682966709136963,0.016714690253138542,0.4491559565067291,0.6438614726066589,0.4404468834400177,0.7606557607650757,0.9910069108009338,0.12636518478393555,0.008536011911928654,0.3052753508090973,0.367954820394516,0.3708842992782593,0.8664870858192444,0.2563422918319702,0.7217770218849182,0.06465321034193039,0.26127973198890686,0.9615157246589661,0.3458155691623688,0.8279280066490173,0.8849973678588867,0.976395308971405,0.5269110798835754,0.5942769050598145,0.1935742199420929,0.23622436821460724,0.1791663020849228,0.863005518913269,0.2505907714366913,0.3330747187137604,0.5845350027084351,0.2786172330379486,0.5421882271766663,0.44892746210098267,0.31029924750328064,0.0512169674038887,0.06286723166704178,0.012441512197256088,0.5533398985862732,0.6698220372200012,0.7234458923339844,0.6361896991729736,0.12020749598741531,0.017731409519910812,0.22546905279159546"
00000001,633,"0.5391847491264343,0.6871740221977234,0.47586148977279663,0.18920493125915527,0.2028789073228836,0.8349285125732422,0.37885457277297974,0.9436018466949463,0.6062923073768616,0.2751224637031555,0.8749232888221741,0.6159693002700806,0.6171791553497314,0.014383220113813877,0.32219192385673523,0.12303987145423889,0.6048470139503479,0.3881252706050873,0.1702863872051239,0.9846562147140503,0.6188613772392273,0.7836441397666931,0.4466753304004669,0.9655156135559082,0.19268131256103516,0.059533827006816864,0.01420764159411192,0.11327505111694336,0.2899959981441498,0.8453994393348694,0.12469682842493057,0.750339925289154,0.26735466718673706,0.9621412754058838,0.44824427366256714,0.20143240690231323,0.9948119521141052,0.22281290590763092,0.7591841816902161,0.2032502293586731,0.6643109321594238,0.9440661072731018,0.9451028108596802,0.3809097111225128,0.0030276014003902674,0.6881398558616638,0.6039496660232544,0.8433405756950378,0.051401589065790176,0.10577084869146347,0.03432006761431694,0.5565705895423889,0.8204440474510193,0.8139394521713257,0.5183539986610413,0.7366705536842346,0.44635894894599915,0.25753021240234375,0.9141063690185547,0.8812306523323059,0.5217208862304688,0.4271373450756073,0.7585445642471313,0.1090250015258789,0.4155970811843872,0.17378582060337067,0.24338528513908386,0.6010338664054871,0.6395663022994995,0.8271895051002502,0.7033523321151733,0.5600177645683289,0.23559607565402985,0.07626795023679733,0.9935867786407471,0.8938880562782288,0.19955460727214813,0.9136850833892822,0.46861061453819275,0.4546477496623993,0.3676145672798157,0.5904436707496643,0.9378006458282471,0.9282847046852112,0.8884901404380798,0.7482237815856934,0.8466718792915344,0.7789742350578308,0.8857018351554871,0.05362406000494957,0.29245424270629883,0.07948142290115356,0.6995171904563904,0.759175717830658,0.7010725736618042,0.12225191295146942,0.7198407649993896,0.20384278893470764,0.9473896622657776,0.866317629814148,0.15428568422794342,0.2512907087802887,0.28177469968795776,0.29474806785583496,0.5411874055862427,0.5887885093688965,0.3243395984172821,0.6805895566940308,0.8636388778686523,0.7471736073493958,0.1682886779308319,0.6948152184486389,0.042010750621557236,0.06873398274183273,0.1956549733877182,0.12536759674549103,0.9361945390701294,0.5715495347976685,0.009267264977097511,0.15175069868564606,0.23548279702663422,0.14661647379398346,0.4534202218055725,0.9029573798179626,0.29778191447257996,0.581450879573822,0.4110146760940552,0.473821759223938,0.7040809988975525,0.9524436593055725,0.07989642024040222,0.9201726913452148,0.07627452164888382,0.6965723633766174,0.16734951734542847,0.8403411507606506,0.8838554620742798,0.02799152582883835"
00000001,634,"0.9463200569152832,0.9874346256256104,0.5081039071083069,0.39672017097473145,0.5959150791168213,0.9747096300125122,0.16246652603149414,0.22502930462360382,0.4880589544773102,0.6647893786430359,0.5666013360023499,0.15230393409729004,0.06659151613712311,0.8891137838363647,0.3979225754737854,0.5653435587882996,0.1705949455499649,0.041210174560546875,0.6711289882659912,0.15755724906921387,0.4226382076740265,0.45624709129333496,0.9604458808898926,0.22578619420528412,0.3528091311454773,0.7283132076263428,0.27160927653312683,0.9452285170555115,0.4961056709289551,0.6589833498001099,0.19891881942749023,0.4913366436958313,0.20220932364463806,0.350514680147171,0.9776429533958435,0.39758923649787903,0.8943356871604919,0.6605126857757568,0.08578568696975708,0.8573089838027954,0.6855697631835938,0.6366289854049683,0.4319911003112793,0.8836731910705566,0.355356365442276,0.7726781368255615,0.6699063777923584,0.03655441477894783,0.3208487927913666,0.8212947249412537,0.06433931738138199,0.8387337327003479,0.06718152016401291,0.7095317244529724,0.270302951335907,0.4823042154312134,0.7836194634437561,0.8256330490112305,0.9192313551902771,0.7153359055519104,0.2919820547103882,0.663286030292511,0.6812127828598022,0.9684101343154907,0.26358920335769653,0.8776554465293884,0.20582255721092224,0.19681034982204437,0.66306471824646,0.7277081608772278,0.9560422897338867,0.9455204606056213,0.47162777185440063,0.4739019572734833,0.6604581475257874,0.9394675493240356,0.3818459212779999,0.8198140859603882,0.6865179538726807,0.9452563524246216,0.37342485785484314,0.3698135018348694,0.25498807430267334,0.8888896703720093,0.0016541755758225918,0.274648517370224,0.73016756772995,0.3467288613319397,0.9553291201591492,0.8667770028114319,0.46675240993499756,0.18031615018844604,0.7259700894355774,0.04703379422426224,0.5671879053115845,0.018596861511468887,0.011337537318468094,0.8635330200195312,0.37664729356765747,0.3688746392726898,0.6069968342781067,0.9357900619506836,0.17766126990318298,0.10281923413276672,0.6017348170280457,0.08133988827466965,0.461982399225235,0.7388356924057007,0.4100745618343353,0.3432023525238037,0.5429633855819702,0.21359452605247498,0.4808223843574524,0.33980950713157654,0.5816522240638733,0.466480016708374,0.8293219804763794,0.1259046196937561,0.5216856002807617,0.19829091429710388,0.5961313843727112,0.3954726755619049,0.6533088684082031,0.10630850493907928,0.5530041456222534,0.7071687579154968,0.40540456771850586,0.9309869408607483,0.6801149845123291,0.8908230662345886,0.8627759218215942,0.252615749835968,0.08323876559734344,0.529404878616333,0.0442490391433239,0.05684354528784752,0.8267417550086975,0.4457553029060364"
00000001,635,"0.9887208342552185,0.7945265769958496,0.027731329202651978,0.2347317337989807,0.8366612792015076,0.7451596260070801,0.8203495144844055,0.48449087142944336,0.33394235372543335,0.7504492402076721,0.38462942838668823,0.9640418291091919,0.7844630479812622,0.6640462279319763,0.9160977602005005,0.3969994783401489,0.13758422434329987,0.05190949887037277,0.2264387309551239,0.8649072647094727,0.9856511950492859,0.31231454014778137,0.3445483148097992,0.3201242685317993,0.3940022885799408,0.4533112049102783,0.9208678007125854,0.44909462332725525,0.03593064844608307,0.7682442665100098,0.07040514051914215,0.16708220541477203,0.859062671661377,0.4908144474029541,0.04437369853258133,0.649821937084198,0.5262736678123474,0.570476770401001,0.7313964366912842,0.4833109974861145,0.6688827276229858,0.4592611789703369,0.20593194663524628,0.030897662043571472,0.6049883365631104,0.49214503169059753,0.5458420515060425,0.545024573802948,0.7990440726280212,0.04704226180911064,0.13398559391498566,0.5745586156845093,0.8052273988723755,0.26789623498916626,0.023506777361035347,0.0804375633597374,0.8399256467819214,0.13000646233558655,0.6200867295265198,0.15346640348434448,0.6763791441917419,0.49612540006637573,0.8084248900413513,0.5400189161300659,0.7960793375968933,0.20728816092014313,0.11137096583843231,0.40324345231056213,0.46649932861328125,0.8380656838417053,0.7123101949691772,0.38032737374305725,0.21862539649009705,0.18131040036678314,0.23452207446098328,0.777485191822052,0.25540655851364136,0.3295972943305969,0.9244504570960999,0.804013729095459,0.3422859013080597,0.8152360916137695,0.4964858889579773,0.719412624835968,0.8966057300567627,0.04441767558455467,0.801474928855896,0.8369265198707581,0.2501698434352875,0.6181994080543518,0.5629444122314453,0.8836472630500793,0.9577765464782715,0.05747757852077484,0.28706496953964233,0.2705073654651642,0.6935991048812866,0.05158092826604843,0.8077459335327148,0.9963341951370239,0.7361077070236206,0.6366093754768372,0.4033021926879883,0.8833625316619873,0.024945681914687157,0.9493317008018494,0.10865284502506256,0.15559040009975433,0.9368948340415955,0.3250802457332611,0.9930252432823181,0.41385287046432495,0.598641574382782,0.9540748000144958,0.6019126176834106,0.2278054654598236,0.5098861455917358,0.5883934497833252,0.9541853666305542,0.34632495045661926,0.12819719314575195,0.8908706307411194,0.8414649367332458,0.8633954524993896,0.14422184228897095,0.5180838108062744,0.34212586283683777,0.259713351726532,0.25038161873817444,0.3561793565750122,0.9100039005279541,0.696499228477478,0.8349081873893738,0.6070295572280884,0.21697601675987244,0.5911731719970703,0.21258750557899475,0.0025485088117420673"
00000001,636,"0.5054422616958618,0.3204839527606964,0.07729929685592651,0.35197004675865173,0.6442444324493408,0.675749659538269,0.03463270142674446,0.8781231045722961,0.8336790800094604,0.9536170363426208,0.8625651597976685,0.3638242781162262,0.8835660219192505,0.624579906463623,0.6837036609649658,0.4942812919616699,0.9380667805671692,0.050724610686302185,0.4171842634677887,0.27889949083328247,0.24399076402187347,0.15962986648082733,0.3080871105194092,0.34521445631980896,0.7724373936653137,0.34085795283317566,0.7528181076049805,0.04623478651046753,0.1050882339477539,0.5224542021751404,0.21631771326065063,0.6281104683876038,0.13427191972732544,0.7178695797920227,0.3102772533893585,0.15374107658863068,0.7690327167510986,0.08002816140651703,0.8842642903327942,0.4403313100337982,0.4036100208759308,0.6490127444267273,0.2885468304157257,0.6751329302787781,0.30613648891448975,0.4051295518875122,0.7532558441162109,0.9914284944534302,0.9236533045768738,0.19857122004032135,0.35279542207717896,0.07993657141923904,0.21181237697601318,0.4121459126472473,0.7131261229515076,0.9914330840110779,0.2939845621585846,0.7849066257476807,0.5172830820083618,0.29628342390060425,0.9497864842414856,0.06932413578033447,0.13064679503440857,0.7408352494239807,0.4404366612434387,0.4470447897911072,0.6765601634979248,0.1524146944284439,0.021104516461491585,0.45340242981910706,0.9630293846130371,0.15755151212215424,0.1460580825805664,0.4390905499458313,0.06149886175990105,0.9170253276824951,0.6499812602996826,0.8396867513656616,0.8909412026405334,0.7797881364822388,0.2196725308895111,0.6117042899131775,0.6459622383117676,0.18074025213718414,0.5143097639083862,0.4841180145740509,0.4107237458229065,0.7027206420898438,0.8638814687728882,0.9040907621383667,0.2631654739379883,0.5824940204620361,0.1630774885416031,0.03372633457183838,0.2830009460449219,0.2393706887960434,0.5875570774078369,0.21301253139972687,0.32858359813690186,0.8541713356971741,0.6263555288314819,0.9423869848251343,0.8641944527626038,0.20002831518650055,0.8248616456985474,0.6272093653678894,0.6783279180526733,0.6338405013084412,0.7355904579162598,0.5993748903274536,0.17154209315776825,0.9323603510856628,0.25717318058013916,0.15209980309009552,0.6680149435997009,0.46672627329826355,0.2962068021297455,0.027932925149798393,0.9070512056350708,0.738783061504364,0.35366174578666687,0.39928945899009705,0.2840486466884613,0.11148512363433838,0.48461052775382996,0.8295789957046509,0.627849817276001,0.23454326391220093,0.3859032392501831,0.8881910443305969,0.4253842532634735,0.18462204933166504,0.41707465052604675,0.8911682367324829,0.9684202671051025,0.936622679233551,0.17981046438217163,0.8211458921432495"
